ds,yhat,company,model
2004-11-30,1.4893772335135607,Apple,Prophet
2004-12-01,1.5326651451744846,Apple,Prophet
2004-12-02,1.4942383640995518,Apple,Prophet
2004-12-03,1.4348477680998095,Apple,Prophet
2004-12-06,1.5285936030363745,Apple,Prophet
2004-12-07,1.5512821124803375,Apple,Prophet
2004-12-08,1.5840688767146565,Apple,Prophet
2004-12-09,1.5352741633393632,Apple,Prophet
2004-12-10,1.4656780365350282,Apple,Prophet
2004-12-13,1.5298709494749718,Apple,Prophet
2004-12-14,1.5430358505817963,Apple,Prophet
2004-12-15,1.5664278962900038,Apple,Prophet
2004-12-16,1.5083390766015043,Apple,Prophet
2004-12-17,1.429520232774217,Apple,Prophet
2004-12-20,1.4662301155267996,Apple,Prophet
2004-12-21,1.470251516307355,Apple,Prophet
2004-12-22,1.4845145711728565,Apple,Prophet
2004-12-23,1.417336234863349,Apple,Prophet
2004-12-27,1.3403681473125721,Apple,Prophet
2004-12-28,1.3364831123544028,Apple,Prophet
2004-12-29,1.3433968010956727,Apple,Prophet
2004-12-30,1.2695690781730735,Apple,Prophet
2004-12-31,1.1759464372472472,Apple,Prophet
2005-01-03,1.176173860124094,Apple,Prophet
2005-01-04,1.1715425104965842,Apple,Prophet
2005-01-05,1.179366819104699,Apple,Prophet
2005-01-06,1.1082425238485754,Apple,Prophet
2005-01-07,1.019232464519424,Apple,Prophet
2005-01-10,1.0455254659908573,Apple,Prophet
2005-01-11,1.0537567406376989,Apple,Prophet
2005-01-12,1.0764877757114408,Apple,Prophet
2005-01-13,1.0222277884330686,Apple,Prophet
2005-01-14,0.9519103624562926,Apple,Prophet
2005-01-18,1.0754113075483245,Apple,Prophet
2005-01-19,1.1225672386639325,Apple,Prophet
2005-01-20,1.0929323811036076,Apple,Prophet
2005-01-21,1.0470548446656467,Apple,Prophet
2005-01-24,1.2065690625165224,Apple,Prophet
2005-01-25,1.2582333326360151,Apple,Prophet
2005-01-26,1.3227036508104075,Apple,Prophet
2005-01-27,1.3077409184778839,Apple,Prophet
2005-01-28,1.2735327052159078,Apple,Prophet
2005-01-31,1.4470086544801715,Apple,Prophet
2005-02-01,1.4955431223292655,Apple,Prophet
2005-02-02,1.552749731931284,Apple,Prophet
2005-02-03,1.5263396339921205,Apple,Prophet
2005-02-04,1.4765190763454474,Apple,Prophet
2005-02-07,1.579409407914194,Apple,Prophet
2005-02-08,1.5972612554475194,Apple,Prophet
2005-02-09,1.6207554919534233,Apple,Prophet
2005-02-10,1.5580228524329436,Apple,Prophet
2005-02-11,1.4697419139404877,Apple,Prophet
2005-02-14,1.4497782535231363,Apple,Prophet
2005-02-15,1.4261208929932472,Apple,Prophet
2005-02-16,1.4088334487942833,Apple,Prophet
2005-02-17,1.3066526652619586,Apple,Prophet
2005-02-18,1.1808496283249514,Apple,Prophet
2005-02-22,1.017198550362145,Apple,Prophet
2005-02-23,0.9797206336179773,Apple,Prophet
2005-02-24,0.8619915336797566,Apple,Prophet
2005-02-25,0.7255181717712028,Apple,Prophet
2005-02-28,0.6084860554290926,Apple,Prophet
2005-03-01,0.5699229624898462,Apple,Prophet
2005-03-02,0.5469250060089413,Apple,Prophet
2005-03-03,0.4482976197121691,Apple,Prophet
2005-03-04,0.3352358848349596,Apple,Prophet
2005-03-07,0.3102430574895698,Apple,Prophet
2005-03-08,0.30801943820618827,Apple,Prophet
2005-03-09,0.3232901639962348,Apple,Prophet
2005-03-10,0.26428340807144246,Apple,Prophet
2005-03-11,0.19160712449580863,Apple,Prophet
2005-03-14,0.28656270567268516,Apple,Prophet
2005-03-15,0.3220831756476643,Apple,Prophet
2005-03-16,0.37314184831289954,Apple,Prophet
2005-03-17,0.3475312359591569,Apple,Prophet
2005-03-18,0.30547781028676846,Apple,Prophet
2005-03-21,0.47276662223049903,Apple,Prophet
2005-03-22,0.5252506066498357,Apple,Prophet
2005-03-23,0.5895508671365732,Apple,Prophet
2005-03-24,0.5734719963134574,Apple,Prophet
2005-03-28,0.7021356744779766,Apple,Prophet
2005-03-29,0.74787236501288,Apple,Prophet
2005-03-30,0.802964347115183,Apple,Prophet
2005-03-31,0.7755622181591293,Apple,Prophet
2005-04-01,0.7263336322729782,Apple,Prophet
2005-04-04,0.8451899854138597,Apple,Prophet
2005-04-05,0.8745911228608589,Apple,Prophet
2005-04-06,0.9134204916846128,Apple,Prophet
2005-04-07,0.8701412114256706,Apple,Prophet
2005-04-08,0.805701838193836,Apple,Prophet
2005-04-11,0.8851739758718236,Apple,Prophet
2005-04-12,0.9040748651509616,Apple,Prophet
2005-04-13,0.9338837476899695,Apple,Prophet
2005-04-14,0.8830996348855944,Apple,Prophet
2005-04-15,0.8126667063981743,Apple,Prophet
2005-04-18,0.882641145062139,Apple,Prophet
2005-04-19,0.9008563100136382,Apple,Prophet
2005-04-20,0.9309859699427157,Apple,Prophet
2005-04-21,0.8813639857788497,Apple,Prophet
2005-04-22,0.8127603344486721,Apple,Prophet
2005-04-25,0.8904602240771429,Apple,Prophet
2005-04-26,0.9114352873397207,Apple,Prophet
2005-04-27,0.9441658664153061,Apple,Prophet
2005-04-28,0.896860324038347,Apple,Prophet
2005-04-29,0.8301839821267983,Apple,Prophet
2005-05-02,0.9106309180845673,Apple,Prophet
2005-05-03,0.9313963257211446,Apple,Prophet
2005-05-04,0.9633561701581066,Apple,Prophet
2005-05-05,0.9147520743507006,Apple,Prophet
2005-05-06,0.8463011821137127,Apple,Prophet
2005-05-09,0.9193039633214364,Apple,Prophet
2005-05-10,0.9371754514456131,Apple,Prophet
2005-05-11,0.9661944269834614,Apple,Prophet
2005-05-12,0.9146979229044667,Apple,Prophet
2005-05-13,0.8434936303118966,Apple,Prophet
2005-05-16,0.9098419321119611,Apple,Prophet
2005-05-17,0.926226852675153,Apple,Prophet
2005-05-18,0.9541870564366288,Apple,Prophet
2005-05-19,0.9020732228988703,Apple,Prophet
2005-05-20,0.8306908702623383,Apple,Prophet
2005-05-23,0.898900320867173,Apple,Prophet
2005-05-24,0.9165623174963152,Apple,Prophet
2005-05-25,0.9460339601334918,Apple,Prophet
2005-05-26,0.8956012965103829,Apple,Prophet
2005-05-27,0.8260039107341909,Apple,Prophet
2005-05-31,0.9188629559175966,Apple,Prophet
2005-06-01,0.9498189822085579,Apple,Prophet
2005-06-02,0.9007193474282835,Apple,Prophet
2005-06-03,0.832307620041063,Apple,Prophet
2005-06-06,0.9088568116508299,Apple,Prophet
2005-06-07,0.9291277511153441,Apple,Prophet
2005-06-08,0.9612005939321868,Apple,Prophet
2005-06-09,0.9134498093274631,Apple,Prophet
2005-06-10,0.8467300545851963,Apple,Prophet
2005-06-13,0.931608112760493,Apple,Prophet
2005-06-14,0.9561394111368038,Apple,Prophet
2005-06-15,0.9934013698262707,Apple,Prophet
2005-06-16,0.9518640370509238,Apple,Prophet
2005-06-17,0.8924611475281271,Apple,Prophet
2005-06-20,1.0063803273253789,Apple,Prophet
2005-06-21,1.0429851049731922,Apple,Prophet
2005-06-22,1.0934609527533807,Apple,Prophet
2005-06-23,1.0661991265903619,Apple,Prophet
2005-06-24,1.022024207694308,Apple,Prophet
2005-06-27,1.1858187224214314,Apple,Prophet
2005-06-28,1.2398093127668974,Apple,Prophet
2005-06-29,1.307679931956848,Apple,Prophet
2005-06-30,1.297575682359584,Apple,Prophet
2005-07-01,1.2700662300550087,Apple,Prophet
2005-07-05,1.5444975733167015,Apple,Prophet
2005-07-06,1.622834105782115,Apple,Prophet
2005-07-07,1.6213055993096108,Apple,Prophet
2005-07-08,1.6003231334829509,Apple,Prophet
2005-07-11,1.8148390775074434,Apple,Prophet
2005-07-12,1.8784855052395621,Apple,Prophet
2005-07-13,1.9520495846968875,Apple,Prophet
2005-07-14,1.9435755157501058,Apple,Prophet
2005-07-15,1.913605871389426,Apple,Prophet
2005-07-18,2.090833470689362,Apple,Prophet
2005-07-19,2.139427062143367,Apple,Prophet
2005-07-20,2.197108523565616,Apple,Prophet
2005-07-21,2.1722426520485127,Apple,Prophet
2005-07-22,2.125704416511661,Apple,Prophet
2005-07-25,2.2555151829115316,Apple,Prophet
2005-07-26,2.2901394916863325,Apple,Prophet
2005-07-27,2.3352593334846055,Apple,Prophet
2005-07-28,2.29949035061118,Apple,Prophet
2005-07-29,2.243921005348791,Apple,Prophet
2005-08-01,2.3593386588336323,Apple,Prophet
2005-08-02,2.3936389233722517,Apple,Prophet
2005-08-03,2.440658520004879,Apple,Prophet
2005-08-04,2.408923393477489,Apple,Prophet
2005-08-05,2.359378600943385,Apple,Prophet
2005-08-08,2.5026287894257675,Apple,Prophet
2005-08-09,2.5485091812160388,Apple,Prophet
2005-08-10,2.6076930632673156,Apple,Prophet
2005-08-11,2.5883247391471556,Apple,Prophet
2005-08-12,2.5509505971081143,Apple,Prophet
2005-08-15,2.7254679378694107,Apple,Prophet
2005-08-16,2.7786992656618787,Apple,Prophet
2005-08-17,2.843082888098494,Apple,Prophet
2005-08-18,2.826438569236304,Apple,Prophet
2005-08-19,2.789028440242558,Apple,Prophet
2005-08-22,2.944770229391837,Apple,Prophet
2005-08-23,2.985097561254175,Apple,Prophet
2005-08-24,3.033194974015011,Apple,Prophet
2005-08-25,2.99694172466066,Apple,Prophet
2005-08-26,2.9367232017219913,Apple,Prophet
2005-08-29,3.006992538195825,Apple,Prophet
2005-08-30,3.0141442903950306,Apple,Prophet
2005-08-31,3.0273456779376593,Apple,Prophet
2005-09-01,2.9549097174882872,Apple,Prophet
2005-09-02,2.857685560318212,Apple,Prophet
2005-09-06,2.788705620398342,Apple,Prophet
2005-09-07,2.7681940905468116,Apple,Prophet
2005-09-08,2.664150566358198,Apple,Prophet
2005-09-09,2.5378541283592337,Apple,Prophet
2005-09-12,2.4287558805509057,Apple,Prophet
2005-09-13,2.385050300666746,Apple,Prophet
2005-09-14,2.353022555217992,Apple,Prophet
2005-09-15,2.2415615259101576,Apple,Prophet
2005-09-16,2.1119967987264614,Apple,Prophet
2005-09-19,2.0175278577523312,Apple,Prophet
2005-09-20,1.9863794450883,Apple,Prophet
2005-09-21,1.970373282240946,Apple,Prophet
2005-09-22,1.8780959349994404,Apple,Prophet
2005-09-23,1.7705316301202978,Apple,Prophet
2005-09-26,1.755012023165397,Apple,Prophet
2005-09-27,1.75306588620937,Apple,Prophet
2005-09-28,1.766961563448553,Apple,Prophet
2005-09-29,1.7048397526687116,Apple,Prophet
2005-09-30,1.6272500732623274,Apple,Prophet
2005-10-03,1.6965464606864742,Apple,Prophet
2005-10-04,1.7199829343491468,Apple,Prophet
2005-10-05,1.7573198303580682,Apple,Prophet
2005-10-06,1.716467230121006,Apple,Prophet
2005-10-07,1.6577935552271108,Apple,Prophet
2005-10-10,1.7686795575746395,Apple,Prophet
2005-10-11,1.8008384784743154,Apple,Prophet
2005-10-12,1.8444083696099396,Apple,Prophet
2005-10-13,1.8074175588467076,Apple,Prophet
2005-10-14,1.7503940594345264,Apple,Prophet
2005-10-17,1.8550751480377943,Apple,Prophet
2005-10-18,1.8822858060682237,Apple,Prophet
2005-10-19,1.9199323338536853,Apple,Prophet
2005-10-20,1.87633601299829,Apple,Prophet
2005-10-21,1.8123182012561698,Apple,Prophet
2005-10-24,1.8964944790566873,Apple,Prophet
2005-10-25,1.9178863353360318,Apple,Prophet
2005-10-26,1.9505930543422538,Apple,Prophet
2005-10-27,1.9031153320367715,Apple,Prophet
2005-10-28,1.8364207351050836,Apple,Prophet
2005-10-31,1.9207193273406995,Apple,Prophet
2005-11-01,1.9449934639710185,Apple,Prophet
2005-11-02,1.9819741448987054,Apple,Prophet
2005-11-03,1.9400928570176807,Apple,Prophet
2005-11-04,1.8802166955981707,Apple,Prophet
2005-11-07,1.9908989195648272,Apple,Prophet
2005-11-08,2.0253705285662753,Apple,Prophet
2005-11-09,2.072926349354469,Apple,Prophet
2005-11-10,2.0417910920772457,Apple,Prophet
2005-11-11,1.992623403548796,Apple,Prophet
2005-11-14,2.1331921541219243,Apple,Prophet
2005-11-15,2.1762615856156486,Apple,Prophet
2005-11-16,2.231463530123346,Apple,Prophet
2005-11-17,2.2068911027819307,Apple,Prophet
2005-11-18,2.163094667890278,Apple,Prophet
2005-11-21,2.311921459547878,Apple,Prophet
2005-11-22,2.355018078701253,Apple,Prophet
2005-11-23,2.408893811907276,Apple,Prophet
2005-11-25,2.333996165572457,Apple,Prophet
2005-11-28,2.464517987000355,Apple,Prophet
2005-11-29,2.49965581228208,Apple,Prophet
2005-11-30,2.5448419742280963,Apple,Prophet
2005-12-01,2.5083342067031724,Apple,Prophet
2005-12-02,2.450867048969206,Apple,Prophet
2005-12-05,2.5502860932703673,Apple,Prophet
2005-12-06,2.5748061629300487,Apple,Prophet
2005-12-07,2.60938813825857,Apple,Prophet
2005-12-08,2.5623521964388827,Apple,Prophet
2005-12-09,2.494480499446725,Apple,Prophet
2005-12-12,2.5639348382275333,Apple,Prophet
2005-12-13,2.578819579788691,Apple,Prophet
2005-12-14,2.6039247076283,Apple,Prophet
2005-12-15,2.5475473845175634,Apple,Prophet
2005-12-16,2.470442192805325,Apple,Prophet
2005-12-19,2.5123112442755486,Apple,Prophet
2005-12-20,2.5180465115144104,Apple,Prophet
2005-12-21,2.5340065912594887,Apple,Prophet
2005-12-22,2.468494933512007,Apple,Prophet
2005-12-23,2.3822871214621,Apple,Prophet
2005-12-27,2.3948137985633773,Apple,Prophet
2005-12-28,2.4027489456873754,Apple,Prophet
2005-12-29,2.3297357513536747,Apple,Prophet
2005-12-30,2.236689505644544,Apple,Prophet
2006-01-03,2.231628675398607,Apple,Prophet
2006-01-04,2.2384263276658243,Apple,Prophet
2006-01-05,2.1658961255977567,Apple,Prophet
2006-01-06,2.0750933526666726,Apple,Prophet
2006-01-09,2.0937148073206875,Apple,Prophet
2006-01-10,2.0986712603644295,Apple,Prophet
2006-01-11,2.1178118869533047,Apple,Prophet
2006-01-12,2.0596838501134553,Apple,Prophet
2006-01-13,1.985266423893902,Apple,Prophet
2006-01-17,2.091203334782294,Apple,Prophet
2006-01-18,2.134015442980764,Apple,Prophet
2006-01-19,2.1002048455135283,Apple,Prophet
2006-01-20,2.050397742651831,Apple,Prophet
2006-01-23,2.2003683694164233,Apple,Prophet
2006-01-24,2.2498409287736347,Apple,Prophet
2006-01-25,2.312722081382472,Apple,Prophet
2006-01-26,2.2968266981022576,Apple,Prophet
2006-01-27,2.2623872995932865,Apple,Prophet
2006-01-30,2.4396693053142253,Apple,Prophet
2006-01-31,2.4910102365557973,Apple,Prophet
2006-02-01,2.551779542458963,Apple,Prophet
2006-02-02,2.5296612070093762,Apple,Prophet
2006-02-03,2.484821319380086,Apple,Prophet
2006-02-06,2.6062003919963015,Apple,Prophet
2006-02-07,2.6311456859920472,Apple,Prophet
2006-02-08,2.6620485836392507,Apple,Prophet
2006-02-09,2.6069381824443143,Apple,Prophet
2006-02-10,2.5263859582781287,Apple,Prophet
2006-02-13,2.5291330092488984,Apple,Prophet
2006-02-14,2.512515149068533,Apple,Prophet
2006-02-15,2.5018222094610345,Apple,Prophet
2006-02-16,2.4056911397949423,Apple,Prophet
2006-02-17,2.2853011301486177,Apple,Prophet
2006-02-21,2.135462633527244,Apple,Prophet
2006-02-22,2.0992192135583787,Apple,Prophet
2006-02-23,1.9817826762130157,Apple,Prophet
2006-02-24,1.8446587577157438,Apple,Prophet
2006-02-27,1.7202287479436882,Apple,Prophet
2006-02-28,1.6775265066702936,Apple,Prophet
2006-03-01,1.6496566727807531,Apple,Prophet
2006-03-02,1.545504192789879,Apple,Prophet
2006-03-03,1.4263530865466443,Apple,Prophet
2006-03-06,1.3807008682782151,Apple,Prophet
2006-03-07,1.371147002394554,Apple,Prophet
2006-03-08,1.3790463123853178,Apple,Prophet
2006-03-09,1.3127337108687485,Apple,Prophet
2006-03-10,1.2329200882646831,Apple,Prophet
2006-03-13,1.3084105557709318,Apple,Prophet
2006-03-14,1.3383617369536738,Apple,Prophet
2006-03-15,1.3844203743919614,Apple,Prophet
2006-03-16,1.354427576106764,Apple,Prophet
2006-03-17,1.3086460320608664,Apple,Prophet
2006-03-20,1.468847149764984,Apple,Prophet
2006-03-21,1.520329225983628,Apple,Prophet
2006-03-22,1.584275950858528,Apple,Prophet
2006-03-23,1.568456666020524,Apple,Prophet
2006-03-24,1.5331296236369243,Apple,Prophet
2006-03-27,1.703288061562361,Apple,Prophet
2006-03-28,1.7515435681229183,Apple,Prophet
2006-03-29,1.8094093081392177,Apple,Prophet
2006-03-30,1.784965473242654,Apple,Prophet
2006-03-31,1.7388103046553598,Apple,Prophet
2006-04-03,1.8669272898599882,Apple,Prophet
2006-04-04,1.89923502789398,Apple,Prophet
2006-04-05,1.9407990222328415,Apple,Prophet
2006-04-06,1.9000439151218218,Apple,Prophet
2006-04-07,1.8378875775936043,Apple,Prophet
2006-04-10,1.922575632196272,Apple,Prophet
2006-04-11,1.9426481686896593,Apple,Prophet
2006-04-12,1.9733524919589949,Apple,Prophet
2006-04-13,1.9232019722007785,Apple,Prophet
2006-04-17,1.923124064972425,Apple,Prophet
2006-04-18,1.9410431583239687,Apple,Prophet
2006-04-19,1.9707859102528675,Apple,Prophet
2006-04-20,1.9207195511135167,Apple,Prophet
2006-04-21,1.8516462077597244,Apple,Prophet
2006-04-24,1.9280712316873414,Apple,Prophet
2006-04-25,1.9487449857905021,Apple,Prophet
2006-04-26,1.981265567031586,Apple,Prophet
2006-04-27,1.9338523997755876,Apple,Prophet
2006-04-28,1.8671772808201235,Apple,Prophet
2006-05-01,1.9482793288550322,Apple,Prophet
2006-05-02,1.9694595636701278,Apple,Prophet
2006-05-03,2.001913552297638,Apple,Prophet
2006-05-04,1.9538675820653533,Apple,Prophet
2006-05-05,1.8860216867120747,Apple,Prophet
2006-05-08,1.960937274556893,Apple,Prophet
2006-05-09,1.9794184519150078,Apple,Prophet
2006-05-10,2.0090054224384177,Apple,Prophet
2006-05-11,1.9580212572567188,Apple,Prophet
2006-05-12,1.8872621052980114,Apple,Prophet
2006-05-15,1.9544695646171428,Apple,Prophet
2006-05-16,1.9709728604483954,Apple,Prophet
2006-05-17,1.9989703203150575,Apple,Prophet
2006-05-18,1.9468185299081413,Apple,Prophet
2006-05-19,1.8753312813032927,Apple,Prophet
2006-05-22,1.9429334232219984,Apple,Prophet
2006-05-23,1.9603368759717539,Apple,Prophet
2006-05-24,1.9895431686041358,Apple,Prophet
2006-05-25,1.9388501664592874,Apple,Prophet
2006-05-26,1.869007838853107,Apple,Prophet
2006-05-30,1.9611707986767843,Apple,Prophet
2006-05-31,1.9920312612365805,Apple,Prophet
2006-06-01,1.9428591413796608,Apple,Prophet
2006-06-02,1.8743879727590451,Apple,Prophet
2006-06-05,1.9506904007402806,Apple,Prophet
2006-06-06,1.9707943562039132,Apple,Prophet
2006-06-07,2.002622090811497,Apple,Prophet
2006-06-08,1.9545250104457574,Apple,Prophet
2006-06-09,1.887334614848772,Apple,Prophet
2006-06-12,1.9698377205985391,Apple,Prophet
2006-06-13,1.9931943037155193,Apple,Prophet
2006-06-14,2.0290667071768067,Apple,Prophet
2006-06-15,1.9859170324099567,Apple,Prophet
2006-06-16,1.9246758820770893,Apple,Prophet
2006-06-19,2.0317737236626607,Apple,Prophet
2006-06-20,2.0657137438258806,Apple,Prophet
2006-06-21,2.113365786866544,Apple,Prophet
2006-06-22,2.0831510923004593,Apple,Prophet
2006-06-23,2.035929099733426,Apple,Prophet
2006-06-26,2.190425844842182,Apple,Prophet
2006-06-27,2.241415761813216,Apple,Prophet
2006-06-28,2.3064144282179098,Apple,Prophet
2006-06-29,2.2936148860975267,Apple,Prophet
2006-06-30,2.2636334148814714,Apple,Prophet
2006-07-03,2.4662537639025888,Apple,Prophet
2006-07-05,2.6087934702120257,Apple,Prophet
2006-07-06,2.606903967293186,Apple,Prophet
2006-07-07,2.5859869067834955,Apple,Prophet
2006-07-10,2.803232601155009,Apple,Prophet
2006-07-11,2.868583724157672,Apple,Prophet
2006-07-12,2.9442047745461095,Apple,Prophet
2006-07-13,2.9381015516133444,Apple,Prophet
2006-07-14,2.910771559500764,Apple,Prophet
2006-07-17,3.0969993325650838,Apple,Prophet
2006-07-18,3.1487568524234044,Apple,Prophet
2006-07-19,3.2095805741901517,Apple,Prophet
2006-07-20,3.187772735217942,Apple,Prophet
2006-07-21,3.144147416078024,Apple,Prophet
2006-07-24,3.281271030765454,Apple,Prophet
2006-07-25,3.317699442412546,Apple,Prophet
2006-07-26,3.364244966861381,Apple,Prophet
2006-07-27,3.3294987454435576,Apple,Prophet
2006-07-28,3.274534116143398,Apple,Prophet
2006-07-31,3.3892559140476086,Apple,Prophet
2006-08-01,3.4225377764805045,Apple,Prophet
2006-08-02,3.468195700103865,Apple,Prophet
2006-08-03,3.4347995632617634,Apple,Prophet
2006-08-04,3.3833466399190817,Apple,Prophet
2006-08-07,3.5200141608224342,Apple,Prophet
2006-08-08,3.563647695408495,Apple,Prophet
2006-08-09,3.620682816304243,Apple,Prophet
2006-08-10,3.599339864657159,Apple,Prophet
2006-08-11,3.5602399618181586,Apple,Prophet
2006-08-14,3.7317678043151736,Apple,Prophet
2006-08-15,3.784935346266942,Apple,Prophet
2006-08-16,3.849804455859192,Apple,Prophet
2006-08-17,3.8342308878652505,Apple,Prophet
2006-08-18,3.798502264530175,Apple,Prophet
2006-08-21,3.9630377552463423,Apple,Prophet
2006-08-22,4.007515370149673,Apple,Prophet
2006-08-23,4.0603278234515,Apple,Prophet
2006-08-24,4.029310526746297,Apple,Prophet
2006-08-25,3.9747945731447856,Apple,Prophet
2006-08-28,4.064292003330645,Apple,Prophet
2006-08-29,4.07829648467087,Apple,Prophet
2006-08-30,4.098426986898966,Apple,Prophet
2006-08-31,4.03290445749884,Apple,Prophet
2006-09-01,3.9424850209883147,Apple,Prophet
2006-09-05,3.897836369020901,Apple,Prophet
2006-09-06,3.8822731438455955,Apple,Prophet
2006-09-07,3.7825823327541386,Apple,Prophet
2006-09-08,3.65998734577541,Apple,Prophet
2006-09-11,3.557688777854404,Apple,Prophet
2006-09-12,3.5147399206547942,Apple,Prophet
2006-09-13,3.482706297310175,Apple,Prophet
2006-09-14,3.3704900713520454,Apple,Prophet
2006-09-15,3.2394456311039543,Apple,Prophet
2006-09-18,3.1365978040098157,Apple,Prophet
2006-09-19,3.101525824941075,Apple,Prophet
2006-09-20,3.081141663615334,Apple,Prophet
2006-09-21,2.984107437266977,Apple,Prophet
2006-09-22,2.8714869615705965,Apple,Prophet
2006-09-25,2.8398279798029957,Apple,Prophet
2006-09-26,2.8324524887616436,Apple,Prophet
2006-09-27,2.84102547511483,Apple,Prophet
2006-09-28,2.773760266121943,Apple,Prophet
2006-09-29,2.6912732193773774,Apple,Prophet
2006-10-02,2.747911510538747,Apple,Prophet
2006-10-03,2.7679505150466577,Apple,Prophet
2006-10-04,2.8023498944212117,Apple,Prophet
2006-10-05,2.759034747441327,Apple,Prophet
2006-10-06,2.6983788705948384,Apple,Prophet
2006-10-09,2.8061152374624654,Apple,Prophet
2006-10-10,2.838085504845711,Apple,Prophet
2006-10-11,2.8818429397805585,Apple,Prophet
2006-10-12,2.845373772738873,Apple,Prophet
2006-10-13,2.7891590657840544,Apple,Prophet
2006-10-16,2.897471201403688,Apple,Prophet
2006-10-17,2.9261131006124836,Apple,Prophet
2006-10-18,2.965211168552984,Apple,Prophet
2006-10-19,2.923035103788363,Apple,Prophet
2006-10-20,2.8603578295847756,Apple,Prophet
2006-10-23,2.9476591486511605,Apple,Prophet
2006-10-24,2.969681592906634,Apple,Prophet
2006-10-25,3.002772767829232,Apple,Prophet
2006-10-26,2.9554190872230026,Apple,Prophet
2006-10-27,2.88858076288389,Apple,Prophet
2006-10-30,2.970869819793807,Apple,Prophet
2006-10-31,2.993989317707019,Apple,Prophet
2006-11-01,3.0296079546119,Apple,Prophet
2006-11-02,2.986185521624832,Apple,Prophet
2006-11-03,2.9246212612118794,Apple,Prophet
2006-11-06,3.0297189539368707,Apple,Prophet
2006-11-07,3.062283315589212,Apple,Prophet
2006-11-08,3.1079733478812184,Apple,Prophet
2006-11-09,3.0750508536978427,Apple,Prophet
2006-11-10,3.02420945863416,Apple,Prophet
2006-11-13,3.1607422331222463,Apple,Prophet
2006-11-14,3.202876943162224,Apple,Prophet
2006-11-15,3.2573796218713458,Apple,Prophet
2006-11-16,3.2323543819542286,Apple,Prophet
2006-11-17,3.18835773280406,Apple,Prophet
2006-11-20,3.3380904159227778,Apple,Prophet
2006-11-21,3.381966431676277,Apple,Prophet
2006-11-22,3.4368383795416815,Apple,Prophet
2006-11-24,3.364509985639407,Apple,Prophet
2006-11-27,3.5000038348937426,Apple,Prophet
2006-11-28,3.5370051863002834,Apple,Prophet
2006-11-29,3.5841202156608096,Apple,Prophet
2006-11-30,3.5495856888724022,Apple,Prophet
2006-12-01,3.4941169917162314,Apple,Prophet
2006-12-04,3.599526111883801,Apple,Prophet
2006-12-05,3.626002235998024,Apple,Prophet
2006-12-06,3.6625075684460913,Apple,Prophet
2006-12-07,3.6173590372263087,Apple,Prophet
2006-12-08,3.5513381152344246,Apple,Prophet
2006-12-11,3.625900848694933,Apple,Prophet
2006-12-12,3.642439415371949,Apple,Prophet
2006-12-13,3.669183985435634,Apple,Prophet
2006-12-14,3.6144378944561675,Apple,Prophet
2006-12-15,3.5389611689221065,Apple,Prophet
2006-12-18,3.5857308838213675,Apple,Prophet
2006-12-19,3.593104375810121,Apple,Prophet
2006-12-20,3.6106978221151023,Apple,Prophet
2006-12-21,3.546805517684943,Apple,Prophet
2006-12-22,3.4621904178962497,Apple,Prophet
2006-12-26,3.4804493820719795,Apple,Prophet
2006-12-27,3.4895380850005315,Apple,Prophet
2006-12-28,3.417510196592667,Apple,Prophet
2006-12-29,3.325250134075864,Apple,Prophet
2007-01-03,3.3268727846664166,Apple,Prophet
2007-01-04,3.253325832520027,Apple,Prophet
2007-01-05,3.161129908304161,Apple,Prophet
2007-01-08,3.173255383263587,Apple,Prophet
2007-01-09,3.175289666342732,Apple,Prophet
2007-01-10,3.1911563525616073,Apple,Prophet
2007-01-11,3.129430545086826,Apple,Prophet
2007-01-12,3.0511274818303358,Apple,Prophet
2007-01-16,3.1396268716761844,Apple,Prophet
2007-01-17,3.1779099023989006,Apple,Prophet
2007-01-18,3.1396425425415497,Apple,Prophet
2007-01-19,3.0855273697669876,Apple,Prophet
2007-01-22,3.2242442734480825,Apple,Prophet
2007-01-23,3.270776438189717,Apple,Prophet
2007-01-24,3.3312415996308755,Apple,Prophet
2007-01-25,3.313518019553837,Apple,Prophet
2007-01-26,3.2778942430071174,Apple,Prophet
2007-01-29,3.4559086340972955,Apple,Prophet
2007-01-30,3.5090094967978764,Apple,Prophet
2007-01-31,3.57231049021367,Apple,Prophet
2007-02-01,3.5534848166998367,Apple,Prophet
2007-02-02,3.5126746760948873,Apple,Prophet
2007-02-05,3.650133054324197,Apple,Prophet
2007-02-06,3.6815628677929375,Apple,Prophet
2007-02-07,3.719382318987325,Apple,Prophet
2007-02-08,3.6715280414678437,Apple,Prophet
2007-02-09,3.598471507881066,Apple,Prophet
2007-02-12,3.6240653362524333,Apple,Prophet
2007-02-13,3.614810778899015,Apple,Prophet
2007-02-14,3.611169229945704,Apple,Prophet
2007-02-15,3.52167052843093,Apple,Prophet
2007-02-16,3.407392373098291,Apple,Prophet
2007-02-20,3.2750621424215907,Apple,Prophet
2007-02-21,3.2411229671122053,Apple,Prophet
2007-02-22,3.125071439926199,Apple,Prophet
2007-02-23,2.9883932599492407,Apple,Prophet
2007-02-26,2.859690512460151,Apple,Prophet
2007-02-27,2.8137770289822637,Apple,Prophet
2007-02-28,2.781879389739655,Apple,Prophet
2007-03-01,2.672948152550063,Apple,Prophet
